ID,original_length,rate_sim_1,dist_sim_1,rate_sim_2,dist_sim_2,rate_sim_5,dist_sim_5,rate_sim_10,dist_sim_10,rate_sim_20,dist_sim_20,rate_sim_40,dist_sim_40,rate_sim_60,dist_sim_60,rate_sim_80,dist_sim_80,rate_sim_100,dist_sim_100,rate_sim_1000,dist_sim_1000,rate_sim_10000,dist_sim_10000
65,1223,0.9566639411283728,0.9698482805231801,0.9517579721995094,2.144920330918154,0.9329517579721995,6.048524985190625,0.9190515126737531,10.35038284940963,0.8937040065412919,34.787366148013376,0.8708094848732625,39.699416263268105,0.8536385936222404,59.98675432270653,0.8372853638593623,80.55587477661948,0.8103025347506132,99.4495935983364,0.45952575633687653,1532.2136838136043,0.7522485690923958,9103.287094266343
66,1009,0.9484638255698712,1.183829755595564,0.9355797819623389,2.3276961099977083,0.9098116947472745,5.053114092043011,0.8870168483647175,9.815406409933757,0.846382556987116,19.97583588201487,0.8097125867195243,40.05087802489767,0.7908820614469773,59.302536217750486,0.7829534192269574,80.56742907200785,0.7522299306243806,103.43703525460636,0.41625371655104065,1006.5153758089994,0.8354806739345887,10017.559336596303
67,4,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1,0.25,-1
68,2184,0.8232600732600732,1.0453109908118932,0.8118131868131868,2.009641381061286,0.7706043956043956,5.246896535548412,0.7554945054945055,10.455846127435649,0.7216117216117216,19.986027096518775,0.6813186813186813,39.68998045093032,0.6721611721611722,60.048533722293215,0.6456043956043956,78.51410173983848,0.6277472527472527,120.64250224573891,0.35027472527472525,1183.7808493440948,0.7664835164835165,10056.844350229087
69,3160,0.9158227848101266,1.2946231499030223,0.8715189873417721,2.3330721895832496,0.7727848101265823,5.161376617677295,0.6844936708860759,12.991971872062939,0.6259493670886076,20.20276333947204,0.6759493670886076,40.75763990154752,0.6231012658227848,68.87547012583599,0.605379746835443,80.54941962219168,0.5740506329113924,100.95984924848256,0.25759493670886074,1112.5057416142613,0.7930379746835443,7697.353933106349
70,766,0.933420365535248,0.9887725984375176,0.902088772845953,2.171181053734891,0.8511749347258486,5.4493607177130166,0.8080939947780679,13.355130831997068,0.7154046997389034,19.34861870684025,0.7610966057441253,40.689427091680294,0.7493472584856397,60.90517431227086,0.7036553524804178,79.35881033552425,0.7506527415143603,98.81314835992589,0.5691906005221932,1005.2795015471097,0.779373368146214,6131.057323950561
71,2082,0.7949087415946205,1.1346782860878606,0.7780979827089337,2.345035790219775,0.7564841498559077,5.074026788384119,0.7281460134486071,10.930655968155104,0.7046109510086456,20.16423113798664,0.6733909702209414,40.44163767162384,0.6498559077809798,61.59945271743186,0.6325648414985591,80.9540909986171,0.6128722382324687,110.81408665325384,0.3472622478386167,1172.7484865768392,0.7070124879923151,9247.960590708895
72,1688,0.893957345971564,1.1073767217562207,0.884478672985782,2.243991448334735,0.865521327014218,5.276251728449951,0.8436018957345972,10.070466652578425,0.8293838862559242,25.36222375819603,0.7902843601895735,51.91499896759155,0.7648104265402843,60.09550123904239,0.745260663507109,95.4513915868236,0.7180094786729858,100.47474334073002,0.3909952606635071,1100.5225359513643,0.7979857819905213,8989.38765341623
73,1098,0.855191256830601,1.0783712256191094,0.843351548269581,2.0296330776033162,0.8351548269581056,4.830752258801203,0.8169398907103825,10.281170468037143,0.7950819672131147,20.369261700193555,0.7622950819672131,40.30659436166524,0.7422586520947176,60.8446363673428,0.7222222222222222,87.48389721418414,0.6994535519125683,126.96200870622934,0.4143897996357013,1159.7143789666525,0.6384335154826958,5334.316510043682
74,1417,0.8327452364149612,1.434554813598266,0.7953422724064926,2.0112362902671537,0.7967537050105857,5.0243286756880625,0.7776993648553282,10.244590881497313,0.7678193366266761,22.435867491819742,0.7177134791813691,40.50723029939813,0.7254763585038815,85.06332869783807,0.7424135497529993,82.89329879851743,0.7346506704304869,99.78871388344635,0.3507410021171489,1012.2530426090559,0.6414961185603387,9896.69930054247
75,1714,0.7887981330221704,1.20521551268618,0.7438739789964994,2.3096311785005543,0.7619603267211202,5.378326362810316,0.7555425904317387,12.73286473229388,0.6942823803967327,23.216908269096812,0.6983663943990666,40.19659042865672,0.6936989498249708,60.35180350644359,0.6697782963827305,125.62033763706127,0.6551925320886814,114.9118979458989,0.4025670945157526,1046.1890041939996,0.5915985997666278,12308.685526541354
76,998,0.7785571142284569,1.1929625791708443,0.7434869739478958,2.190445857313211,0.7555110220440882,5.0031584112767415,0.750501002004008,9.351899521648308,0.7274549098196392,18.432102737268345,0.6633266533066132,37.88127239163323,0.7034068136272545,60.87527733933315,0.7094188376753507,80.49466816230554,0.6973947895791583,95.12494609348744,0.43286573146292584,968.6835683256945,0.4969939879759519,9548.10019631444
