ID,original_length,rate_sim_1,dist_sim_1,rate_fbqs_1,dist_fbqs_1,rate_sim_2,dist_sim_2,rate_fbqs_2,dist_fbqs_2,rate_sim_5,dist_sim_5,rate_fbqs_5,dist_fbqs_5,rate_sim_10,dist_sim_10,rate_fbqs_10,dist_fbqs_10,rate_sim_20,dist_sim_20,rate_fbqs_20,dist_fbqs_20,rate_sim_40,dist_sim_40,rate_fbqs_40,dist_fbqs_40,rate_sim_60,dist_sim_60,rate_fbqs_60,dist_fbqs_60,rate_sim_80,dist_sim_80,rate_fbqs_80,dist_fbqs_80,rate_sim_100,dist_sim_100,rate_fbqs_100,dist_fbqs_100,rate_sim_1000,dist_sim_1000,rate_fbqs_1000,dist_fbqs_1000,rate_sim_10000,dist_sim_10000,rate_fbqs_10000,dist_fbqs_10000
57,676,0.8032544378698225,100.586,0.4068047337278107,4174.28,0.7958579881656804,100.539,0.4068047337278107,4174.28,0.7751479289940828,415.807,0.4068047337278107,4174.28,0.7381656804733728,730.604,0.40976331360946744,2398.52,0.735207100591716,827.191,0.40828402366863903,2402.38,0.6937869822485208,2126.27,0.3979289940828402,2035.81,0.6227810650887574,8862.04,0.3994082840236686,2815.51,0.5931952662721893,8847.52,0.39644970414201186,2815.51,0.5576923076923077,8847.52,0.39201183431952663,4695.04,0.26627218934911245,23906.7,0.28846153846153844,2811.83,0.3683431952662722,23906.7,0.047337278106508875,9236.79
58,1791,0.4260189838079285,100,0.22389726409826913,5192.94,0.39865996649916247,16354.1,0.2216638749302066,5198.57,0.41820212171970966,100.71,0.22278056951423786,5197.3,0.40815187046342827,5966.11,0.22110552763819097,5198.57,0.39977666108319376,12617.1,0.22054718034617532,5217.68,0.38470128419877164,8825.17,0.21496370742601897,5204.53,0.361250697934115,26351.7,0.21440536013400335,5204.53,0.350642099385818,12746.3,0.21273031825795644,5192.94,0.33556672250139585,13348.8,0.21105527638190955,5192.94,0.12339475153545505,34486,0.17420435510887772,4247.58,0.1423785594639866,40460.5,0.04075935231714126,17380.7
59,1721,0.28994770482277743,35066.7,0.15514235909355026,244534,0.28820453224869264,200.334,0.15398024404416036,244534,0.284137129575828,142.231,0.15339918651946544,244534,0.27948866937826844,200.259,0.1557234166182452,6030.93,0.2713538640325392,2781.16,0.15223707147007554,6050.12,0.25217896571760606,9318.87,0.1504938988959907,6030.93,0.25101685066821616,9318.87,0.1481696687972109,6030.93,0.2411388727484021,9320.52,0.14875072632190586,35092.6,0.2359093550261476,9329.09,0.1452643811737362,34945.5,0.11853573503776874,16803.7,0.11969785008715862,5471.42,0.0830912260313771,35986.4,0.02440441603718768,246136
60,1714,0.4632438739789965,1897.37,0.2456242707117853,49537,0.4509918319719953,1897.37,0.2456242707117853,49529.4,0.44632438739789965,11423.6,0.2456242707117853,49537,0.441073512252042,3511.96,0.2456242707117853,49504.7,0.42123687281213534,1909.91,0.24095682613768962,49504.7,0.3908984830805134,6538.89,0.23687281213535588,49504.7,0.396732788798133,5614.98,0.2281213535589265,49504.7,0.3897316219369895,5614.98,0.2176196032672112,49504.7,0.38039673278879815,4096.82,0.21703617269544925,49537,0.15927654609101516,20926.4,0.17561260210035007,49499.6,0.044340723453908985,32803,0.03733955659276546,51382.6
61,1749,0.6449399656946827,1131.37,0.3361921097770154,16412.3,0.6106346483704974,28356,0.3401943967981704,16413.4,0.6157804459691252,28356,0.3350485991995426,29987.2,0.6295025728987993,2846.05,0.3361921097770154,29876.6,0.6037735849056604,6906.96,0.3350485991995426,29876.6,0.5591766723842195,8040.93,0.32532875929102345,28131.6,0.559748427672956,7130.79,0.3190394511149228,29983.3,0.538021726700972,16666.4,0.3133218982275586,29983.3,0.5425957690108634,4401.91,0.30931961120640367,28137.2,0.2715837621497999,24438.4,0.2538593481989708,29987.5,0.19954259576901087,41449.9,0.06403659233847914,31251.4
62,1673,0.49372384937238495,362.652,0.269575612671847,5962.9,0.47638971906754335,3502.51,0.26778242677824265,5975.51,0.4775851763299462,1220.03,0.2630005977286312,1.57197e+07,0.4656306037059175,1223.25,0.26240286909742977,1.57199e+07,0.4476987447698745,2005.34,0.25403466826060966,1.57197e+07,0.4399282725642558,2002.83,0.24865511057979678,5975.51,0.41721458457860133,2005.54,0.24626419605499103,5304.69,0.40107591153616257,4822.79,0.242080095636581,5304.69,0.40346682606096834,4547.11,0.2349073520621638,1.57199e+07,0.14943215780035865,43741.4,0.20203227734608487,1.57199e+07,0.025702331141661684,76530.1,0.049013747758517634,1.57143e+07
63,1697,0.779021803182086,707.107,0.40954625810253387,9510.82,0.7766647024160283,713.779,0.40424278137890396,9491.55,0.7613435474366529,10725,0.4036535061873895,9491.55,0.7442545668827343,10105.8,0.4001178550383029,9491.55,0.7424867413081909,2648.6,0.39776075427224517,9511.83,0.6888626988803771,12715.2,0.3877430760164997,9511.83,0.6800235710076605,12715.2,0.3865645256334708,9511.83,0.6552740129640542,11693.2,0.38538597525044194,9491.55,0.6599882144961697,8969.26,0.3842074248674131,9495.56,0.29876252209781967,27008,0.3187978786093105,8254.5,0.309958750736594,29855.4,0.08780200353565115,10738.5
64,1374,0.86608442503639,1236.93,0.45269286754002913,5145.9,0.8602620087336245,1244.82,0.4519650655021834,5145.9,0.8478893740902474,1412.42,0.44759825327510916,3480.4,0.8282387190684134,5604.71,0.4468704512372635,5153.43,0.7700145560407569,10785.9,0.44395924308588064,5153.43,0.7707423580786026,4501.43,0.4395924308588064,5155.31,0.7183406113537117,8045.85,0.4366812227074236,5155.31,0.6921397379912664,10095.8,0.4366812227074236,5155.31,0.6695778748180495,11988,0.433042212518195,4607.44,0.24599708879184862,32022.4,0.33260553129548764,4481.49,0.43377001455604075,31576.4,0.05895196506550218,17465.6
65,1223,0.9149632052330335,100,0.47097301717089124,4427.12,0.9116925592804579,100.76,0.47097301717089124,4427.12,0.9051512673753066,2505.99,0.4677023712183156,4431.31,0.892886345053148,652.312,0.4677023712183156,4431.81,0.8781684382665577,2136.75,0.4652493867538839,4434.17,0.8454619787408013,7028.49,0.4562551103843009,4432.68,0.8323793949304987,6721.85,0.45461978740801307,4328.77,0.820932134096484,6786.7,0.45298446443172524,4328.77,0.7906786590351594,17460.5,0.45216680294358136,4332.83,0.25674570727718726,29507.1,0.3785772690106296,4171.17,0.4439901880621423,41716.7,0.07931316434995912,11367.6
66,1009,0.8919722497522299,7244.31,0.4618434093161546,7247.07,0.8840436075322101,7244.31,0.45986124876114964,9400.53,0.8404360753221011,7709.33,0.4618434093161546,7247.07,0.8275520317145689,7709.33,0.466798810703667,9400.53,0.7938553022794846,25075.7,0.4618434093161546,9400.53,0.686818632309217,23840.7,0.45490584737363726,9400.53,0.7145688800792864,23832.8,0.45490584737363726,9400.53,0.6511397423191279,23832.8,0.45589692765113976,9400.53,0.6293359762140733,23881.8,0.4509415262636274,9400.53,0.2556987115956392,29722.8,0.3657086223984143,7295.06,0.40336967294350845,46860.9,0.06739345887016848,171017
67,4,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1,0.25,-1,0.0,-1
68,2184,0.7825091575091575,6251.51,0.41620879120879123,4748.7,0.7651098901098901,6674.59,0.41620879120879123,4748.7,0.7344322344322345,7207.32,0.4157509157509158,4748.7,0.7115384615384616,6382.4,0.4139194139194139,3864.78,0.6712454212454212,14645.2,0.41208791208791207,3864.78,0.6254578754578755,9698.71,0.41025641025641024,3864.78,0.5842490842490843,36398.7,0.4107142857142857,3188.97,0.5462454212454212,36775.5,0.4107142857142857,3188.97,0.5357142857142857,36628.6,0.40934065934065933,3188.97,0.19642857142857142,42946.9,0.33287545787545786,4617.6,0.3942307692307692,37857,0.0695970695970696,11538.3
69,3160,0.5325949367088607,1417.6,0.2901898734177215,11626.2,0.5253164556962026,1415.84,0.2870253164556962,11626.2,0.4889240506329114,2996.13,0.2772151898734177,36443.2,0.46329113924050636,1852.52,0.2670886075949367,36443.2,0.40917721518987343,18140.8,0.2509493670886076,30130.3,0.34177215189873417,16805.7,0.2430379746835443,36407.3,0.3291139240506329,30817,0.23765822784810126,36404.6,0.3278481012658228,31130.1,0.23512658227848102,36404.6,0.30949367088607593,31698.8,0.23322784810126582,36404.6,0.11455696202531646,40840.4,0.18037974683544303,36472.1,0.1458860759493671,42816,0.030063291139240507,36429.7
70,766,0.6762402088772846,23727.9,0.3642297650130548,26263.7,0.6840731070496083,23727.9,0.3642297650130548,26263.7,0.664490861618799,23528.1,0.360313315926893,28036.8,0.6566579634464752,23528.1,0.35900783289817234,26263.7,0.6279373368146214,23528.1,0.35509138381201044,23727.8,0.5639686684073107,23528.1,0.3472584856396867,23727.8,0.5966057441253264,23528.1,0.34595300261096606,23727.8,0.5143603133159269,23534.2,0.34464751958224543,23727.8,0.5169712793733682,23528.1,0.34203655352480417,23727.8,0.21801566579634465,24935.5,0.2780678851174935,23727.8,0.16840731070496084,43921.8,0.07049608355091384,26436.9
71,2082,0.7473583093179635,1555.97,0.38568683957732947,255725,0.7295869356388088,3779.36,0.3861671469740634,255725,0.6071085494716618,29729.3,0.38808837656099904,4166.61,0.6714697406340058,9589.06,0.3861671469740634,4161.88,0.6618635926993276,9452.66,0.3852065321805956,5445.85,0.6354466858789626,9438.44,0.38472622478386165,5445.85,0.5672430355427474,14756.7,0.382804995196926,6064.14,0.5465898174831892,18302.9,0.382804995196926,6064.14,0.49807877041306436,20025.8,0.38376560999039383,6064.14,0.17146974063400577,256848,0.3184438040345821,6046.85,0.3448607108549472,28616,0.05763688760806916,255734
72,1688,0.8791469194312796,66.9635,0.44135071090047395,8130.19,0.8732227488151659,184.162,0.44135071090047395,8130.19,0.8548578199052133,306.066,0.4425355450236967,8130.19,0.8062796208530806,31726.2,0.4437203791469194,8130.19,0.7997630331753555,2378.49,0.4437203791469194,8130.19,0.7683649289099526,10331,0.4437203791469194,8130.19,0.7197867298578199,10247.6,0.44135071090047395,8130.79,0.6901658767772512,24672.6,0.4377962085308057,8130.79,0.6380331753554502,24673.3,0.4377962085308057,8130.19,0.17180094786729858,49908.1,0.3524881516587678,12715.3,0.3453791469194313,37371.1,0.06575829383886256,23663.5
73,1098,0.8132969034608379,100.781,0.424408014571949,7991.09,0.8096539162112932,315.32,0.424408014571949,7991.09,0.8014571948998178,6095.46,0.42531876138433516,7991.09,0.7723132969034608,16271.6,0.42531876138433516,7991.09,0.7540983606557377,16271.6,0.4262295081967213,7996.11,0.7240437158469946,16272.4,0.4225865209471767,7996.11,0.5318761384335154,28864.3,0.41530054644808745,7996.11,0.5273224043715847,28864.3,0.4143897996357013,7996.11,0.5081967213114754,28864.3,0.4143897996357013,7996.11,0.30145719489981787,28784.7,0.3333333333333333,7991.33,0.25045537340619306,28899,0.08287795992714025,11295.9
74,1417,0.6781933662667607,100.274,0.35285815102328866,6926.62,0.6407904022582922,13281.8,0.3549752999294284,6943.77,0.6055045871559633,18752.5,0.3570924488355681,6943.77,0.6541990119971771,423.089,0.34932956951305577,6943.77,0.5920959774170783,17184.2,0.3450952717007763,5370.94,0.5906845448129852,14939.2,0.3330980945659845,5295.77,0.565984474241355,9022.32,0.32886379675370503,6940.59,0.5582215949188426,14938.2,0.32815808045165845,6926.62,0.5419901199717714,14938.2,0.32180663373323926,6943.77,0.2208892025405787,18955.5,0.26887791107974596,6930,0.3211009174311927,19090.9,0.05998588567395907,19312.6
75,1714,0.5857642940490082,224.733,0.31330221703617267,4685.95,0.5840140023337222,316.257,0.3098016336056009,4623.38,0.543757292882147,26175.9,0.3121353558926488,4625.39,0.5530921820303384,3681.09,0.3080513418903151,4603.12,0.5268378063010501,2765.88,0.29813302217036175,11584.4,0.5035005834305718,9728.34,0.2852975495915986,11583.7,0.47724620770128356,9728.58,0.28004667444574094,23908.9,0.40373395565927656,20192.4,0.2782963827304551,11612.5,0.4089848308051342,18563.7,0.27129521586931155,11583.7,0.2310385064177363,28504.4,0.22695449241540255,11581.4,0.1441073512252042,33531.9,0.051925320886814466,28632.4
76,998,0.6362725450901804,4889.32,0.33266533066132264,15546.6,0.6432865731462926,2894.24,0.3286573146292585,15546.6,0.6432865731462926,3612.17,0.3406813627254509,14167.1,0.6432865731462926,3612.17,0.33266533066132264,14218.6,0.624248496993988,3612.17,0.3316633266533066,15546.8,0.6102204408817635,3612.17,0.32064128256513025,14179.5,0.594188376753507,15780.7,0.31462925851703405,14157,0.5991983967935872,2899.49,0.313627254509018,14157,0.5921843687374749,4479.64,0.3106212424849699,14157,0.39579158316633267,20354,0.2665330661322645,14218.6,0.3927855711422846,18560.7,0.07114228456913828,19211
77,1663,0.5676488274203247,1835.76,0.29404690318701143,11610.6,0.5640408899579074,1835.76,0.2928442573662057,11610.6,0.544798556825015,1835.76,0.29344558027660855,10817.8,0.5189416716776909,3342.15,0.2898376428141912,10821.6,0.4810583283223091,4020.56,0.27961515333734216,10817.8,0.45700541190619365,79083.3,0.26217678893565843,73481,0.4401683704149128,3969.89,0.2507516536380036,8796.47,0.42032471437161756,3975.64,0.2417318099819603,78210,0.4185207456404089,3975.64,0.2375225496091401,78210,0.2555622369212267,12330.7,0.19422730006013228,10821.6,0.23571858087793146,18401.9,0.03187011425135298,72747.7
78,985,0.5928934010152285,2500,0.31065989847715736,2.06998e+06,0.583756345177665,2512.74,0.31065989847715736,2.06998e+06,0.5786802030456852,2512.55,0.31065989847715736,2.06998e+06,0.5675126903553299,2723.72,0.3096446700507614,2.06998e+06,0.5492385786802031,2731.14,0.3035532994923858,2.06998e+06,0.5055837563451777,3431.79,0.3065989847715736,2.06998e+06,0.4588832487309645,11911.9,0.2984771573604061,2.06998e+06,0.3766497461928934,18799.2,0.29746192893401013,2.06998e+06,0.3583756345177665,18803.7,0.29441624365482233,2.06998e+06,0.18883248730964466,19489.9,0.22842639593908629,2.06998e+06,0.17969543147208122,25416.7,0.04060913705583756,2.06848e+06
79,1766,0.3765571913929785,66475,0.19535673839184597,66227,0.3714609286523216,66475,0.19535673839184597,66227,0.3708946772366931,566.036,0.19365798414496035,66227,0.3646659116647792,1703.35,0.19365798414496035,66227,0.3448471121177803,66474.6,0.19535673839184597,66634.4,0.3278595696489241,66474,0.19309173272933183,66227,0.32276330690826727,2699.44,0.1913929784824462,66227,0.31257078142695355,2698.86,0.19082672706681766,66227,0.29218573046432617,3007.06,0.1896942242355606,66227,0.10702151755379388,20384.6,0.15458663646659115,66634.4,0.12117780294450736,30783.4,0.03454133635334088,66234.9
80,1193,0.8130762782900252,1316.32,0.42330259849119867,4141.22,0.8097233864207879,1316.32,0.42162615255658004,4205.49,0.7560771165129925,10998.4,0.42078792958927075,4205.49,0.757753562447611,7272.97,0.42078792958927075,4205.49,0.5222129086336965,33554.7,0.42078792958927075,4205.49,0.5146689019279128,22171.5,0.41408214585079633,4205.49,0.6202849958088852,25619.4,0.4090528080469405,4205.49,0.575859178541492,25609.4,0.4082145850796312,4205.49,0.4107292539815591,102136,0.4065381391450126,4205.49,0.1978206202849958,35320.6,0.34199497066219614,4989.42,0.23051131601005867,102136,0.06454316848281642,12064
81,1795,0.38495821727019497,201.816,0.20947075208913649,4110.78,0.3905292479108635,201.172,0.20779944289693594,3986.79,0.36100278551532033,713.996,0.2105849582172702,4110.78,0.37047353760445684,201.612,0.20891364902506965,4118.3,0.36044568245125347,1277.87,0.20501392757660167,4118.51,0.3426183844011142,7171.98,0.19498607242339833,4249.46,0.29303621169916433,12404,0.1905292479108635,4249.46,0.2935933147632312,2389.84,0.1871866295264624,3989.51,0.2902506963788301,2389.84,0.18050139275766017,4116.69,0.13259052924791087,18162.9,0.13871866295264623,5724.17,0.18161559888579387,25801.5,0.02116991643454039,21551.5
82,662,0.7779456193353474,901.636,0.3987915407854985,4687.37,0.7719033232628398,902.214,0.3987915407854985,4687.37,0.7326283987915407,34152,0.3972809667673716,4687.37,0.7386706948640483,4640.62,0.3987915407854985,4687.37,0.7235649546827795,33575.2,0.3957703927492447,4687.37,0.7099697885196374,33575.2,0.3987915407854985,4687.37,0.6812688821752266,33575.2,0.3972809667673716,4687.37,0.6646525679758308,33575.2,0.3957703927492447,4687.37,0.648036253776435,33575.2,0.3972809667673716,4684.4,0.1027190332326284,41104.6,0.3293051359516616,33472,0.015105740181268883,82003.7,0.1042296072507553,33483.8
83,973,0.8376156217882836,1315.29,0.43782117163412126,7732.11,0.8335046248715313,1315.29,0.43884892086330934,9008.4,0.8324768756423433,1315.29,0.4295991778006166,7734.25,0.8211716341212744,878.799,0.42754367934224047,7106.93,0.8139773895169579,878.799,0.4316546762589928,7713.03,0.7831449126413155,5029.23,0.42548818088386436,7713.03,0.7738951695786228,5029.23,0.4224049331963001,7713.03,0.7646454265159301,5029.23,0.4182939362795478,7712.29,0.775950668036999,3217.8,0.4172661870503597,8998.44,0.499486125385406,16666.1,0.3484069886947585,9003.56,0.33504624871531347,26033.2,0.09249743062692703,16986.4
84,2643,0.6042376087779039,451.102,0.3174423004161937,51705.6,0.5860764283011729,5767.23,0.3185773741959894,51705.6,0.5762391222096103,4297.22,0.318955732122588,51666.9,0.571320469163829,1246.58,0.3178206583427923,51666.9,0.5387816874763526,27207.5,0.3178206583427923,51666.9,0.5145667801740447,27259.5,0.3178206583427923,51666.9,0.49186530457813094,4956.28,0.3136587211502081,51666.9,0.4676503972758229,27208.1,0.3117669315172153,51666.9,0.4370034052213394,27208.1,0.3117669315172153,51666.9,0.2205826712069618,31978.3,0.25387816874763525,12514.6,0.21377222852818767,51560.7,0.0541051835035944,51853.5
85,1657,0.8292094146047073,864.126,0.4260712130356065,4727.59,0.8135184067592034,6129.6,0.4248642124321062,4727.59,0.7954133977066988,16621.9,0.42546771273385636,4722.64,0.7869643934821967,6131.14,0.42365721182860594,4714.45,0.6451418225709112,27475.5,0.42426071213035604,4722.64,0.7423053711526856,4191.67,0.4194327097163549,4722.64,0.7139408569704285,12433.1,0.41822570911285456,4722.64,0.7060953530476766,4193.84,0.41460470730235366,4722.64,0.6783343391671696,13326.1,0.4115872057936029,4015.28,0.26071213035606516,29334.2,0.3331321665660833,4732.71,0.3530476765238383,36912.8,0.07242003621001811,15785.6
86,1054,0.7381404174573055,8746.63,0.3927893738140417,9614.24,0.7371916508538899,8746.63,0.3908918406072106,9614.24,0.7314990512333965,8746.63,0.3899430740037951,9614,0.713472485768501,15794.5,0.3899430740037951,9614.24,0.6850094876660342,24511.8,0.3899430740037951,23699.6,0.6518026565464896,8746.63,0.38614800759013285,23705.9,0.5426944971537002,18775.6,0.38140417457305503,23705.9,0.5360531309297912,18775.6,0.38140417457305503,9618.57,0.5815939278937381,8746.63,0.38045540796963945,9618.57,0.25332068311195444,26911,0.30075901328273247,23705.9,0.2922201138519924,35061.9,0.06546489563567362,24649.6
87,1265,0.8711462450592885,403.125,0.44664031620553357,4430.03,0.857707509881423,4283.82,0.44664031620553357,4430.03,0.8458498023715415,487.128,0.4442687747035573,4427.27,0.8118577075098814,588.673,0.4450592885375494,4427.27,0.7794466403162056,4802.87,0.4482213438735178,4427.27,0.7375494071146245,2720.02,0.4474308300395257,4430.03,0.7027667984189724,9446.4,0.4442687747035573,4425.76,0.6719367588932806,10784,0.44189723320158103,4425.76,0.6403162055335968,20212.3,0.44110671936758894,4425.76,0.2015810276679842,28785,0.36205533596837947,3344.88,0.449802371541502,28696.9,0.062450592885375494,12535.2
88,1274,0.8296703296703297,50,0.434850863422292,5346.14,0.8139717425431711,15341.8,0.43563579277864994,5854.17,0.8155416012558869,100.121,0.4324960753532182,5854.17,0.8014128728414442,2351.78,0.41993720565149134,5854.17,0.7723704866562009,1425.07,0.41601255886970173,5822.28,0.7488226059654631,3568.98,0.41208791208791207,5854.17,0.7221350078492935,5155.08,0.40580847723704866,25750.8,0.7205651491365777,3960.64,0.40580847723704866,25750.8,0.7017268445839875,3960.64,0.4003139717425432,25750.8,0.2621664050235479,43026.3,0.30847723704866564,8130.35,0.2566718995290424,45187.7,0.06750392464678179,25715.5
89,1585,0.8170347003154574,6878.53,0.44100946372239747,6127.68,0.8037854889589905,3465.58,0.44227129337539434,6131.61,0.7735015772870663,6616.25,0.4340694006309148,6127.68,0.6996845425867508,10867.7,0.4309148264984227,6127.68,0.6706624605678233,13830.5,0.42965299684542585,6131.61,0.6712933753943218,13930.5,0.42649842271293376,6127.68,0.637223974763407,13973.3,0.42397476340694007,6127.68,0.5627760252365931,21479.5,0.4201892744479495,6127.68,0.5312302839116719,21479.5,0.416403785488959,6131.61,0.30914826498422715,26715.4,0.33690851735015775,6491.23,0.4801261829652997,21548.9,0.06056782334384858,11779.2
90,1254,0.8620414673046252,2624.88,0.44577352472089316,4922.22,0.8492822966507177,5661.03,0.44417862838915473,4922.22,0.7432216905901117,38363.6,0.44577352472089316,4448.16,0.6483253588516746,38352.7,0.44258373205741625,4435.03,0.6339712918660287,38352.7,0.43859649122807015,4913.84,0.6084529505582137,38352.7,0.43381180223285487,4913.84,0.6778309409888357,16499.6,0.43221690590111644,4922.22,0.7009569377990431,10223.6,0.4274322169059011,4920.22,0.6706539074960127,12129.8,0.42424242424242425,4920.22,0.18181818181818182,47217.1,0.34768740031897927,5013.33,0.2687400318979266,44847.5,0.08133971291866028,11940.3
91,1770,0.7870056497175141,2303.13,0.4175141242937853,50268.9,0.7740112994350282,5165.54,0.4152542372881356,50268.9,0.7446327683615819,9106.13,0.41468926553672314,4148.33,0.6519774011299435,16879.1,0.40847457627118644,50018.3,0.611864406779661,19274.4,0.3977401129943503,50338,0.6186440677966102,6713.2,0.3926553672316384,50338,0.6,6710.31,0.38926553672316383,50286.9,0.5265536723163842,17400.8,0.38757062146892657,50286.9,0.5112994350282486,17400.8,0.38531073446327685,50286.9,0.2327683615819209,23508.8,0.2983050847457627,50021.5,0.13785310734463277,29911.9,0.0519774011299435,50002.9
92,754,0.623342175066313,50.1532,0.3209549071618037,10345.2,0.623342175066313,50.1532,0.3249336870026525,9182.9,0.002652519893899204,57494.9,0.3222811671087533,10345.2,0.6021220159151194,2515.48,0.32625994694960214,8075.08,0.6007957559681698,1240.68,0.3249336870026525,8075.08,0.5888594164456233,376.659,0.3209549071618037,9167.17,0.5848806366047745,377.17,0.3183023872679045,8075.08,0.583554376657825,834.122,0.3129973474801061,8075.08,0.5729442970822282,5424.36,0.3116710875331565,8075.08,0.42572944297082227,19030.4,0.28514588859416445,10334.4,0.0623342175066313,59898.5,0.11007957559681697,13140.4
93,1680,0.5529761904761905,2941.09,0.29404761904761906,227616,0.5458333333333333,2962.2,0.29523809523809524,227616,0.5333333333333333,2941.09,0.27976190476190477,227737,0.506547619047619,17078.2,0.2642857142857143,227737,0.506547619047619,4201.19,0.25952380952380955,227616,0.5095238095238095,4203.85,0.25476190476190474,227616,0.5101190476190476,2970.45,0.25476190476190474,227616,0.5005952380952381,3322.85,0.25416666666666665,227616,0.5101190476190476,3322.85,0.25476190476190474,227616,0.26071428571428573,18069.2,0.21011904761904762,227616,0.21845238095238095,31838.9,0.05,231892
94,1629,0.3228974831184776,2999.96,0.1761817065684469,17680.6,0.32903621853898096,100.01,0.17556783302639656,17655.4,0.3179864947820749,2047.13,0.1712707182320442,17680.6,0.3118477593615715,1331.37,0.17065684468999387,17994.6,0.29895641497851444,1886.7,0.17004297114794353,17994.6,0.29158993247391035,4933.56,0.16574585635359115,17994.6,0.27808471454880296,8172.26,0.16083486801718846,18023.6,0.2713321055862492,10122.9,0.15837937384898712,18023.6,0.2658072437077962,10122.9,0.15715162676488642,18023.6,0.16697360343769183,14712.5,0.1338244321669736,17680.6,0.13505217925107427,17454.3,0.03806015960712093,18010.5
95,838,0.6050119331742243,100,0.3221957040572792,6927.56,0.5978520286396182,2780.96,0.3233890214797136,6914.63,0.5930787589498807,2780.96,0.31861575178997614,6927.56,0.5727923627684964,1726.27,0.31145584725536996,7025.15,0.5560859188544153,458.166,0.31145584725536996,7025.15,0.5381861575178998,243.974,0.301909307875895,7735.84,0.5286396181384249,312.775,0.301909307875895,7812.1,0.522673031026253,3306.53,0.2911694510739857,7812.1,0.5155131264916468,3306.74,0.28997613365155134,7812.1,0.3329355608591885,16462.7,0.2386634844868735,10339.5,0.3854415274463007,19587.1,0.06443914081145585,11640.8
96,1002,0.7544910179640718,5188.45,0.38622754491017963,1.53544e+06,0.7514970059880239,5188.45,0.38922155688622756,1.53544e+06,0.7375249500998003,21139.7,0.3902195608782435,1.53664e+06,0.7055888223552894,15464.8,0.3972055888223553,1.53664e+06,0.6976047904191617,15464.8,0.38622754491017963,1.53563e+06,0.7065868263473054,21139.7,0.37425149700598803,1.53563e+06,0.6996007984031936,21139.7,0.37325349301397204,1.53563e+06,0.6956087824351297,21139.7,0.3722554890219561,1.53563e+06,0.6936127744510978,5226.7,0.36726546906187624,1.53563e+06,0.4590818363273453,18649.5,0.33033932135728544,10160.4,0.23053892215568864,1.54e+06,0.10578842315369262,1.53319e+06
97,904,0.5564159292035398,792.734,0.2975663716814159,8511.43,0.540929203539823,13301.5,0.29314159292035397,8511.43,0.536504424778761,15493.2,0.3053097345132743,8842.39,0.5387168141592921,15493.2,0.31194690265486724,7576.9,0.5176991150442478,3753.1,0.29867256637168144,8806.32,0.5055309734513275,585.53,0.2831858407079646,9036.02,0.5077433628318584,584.642,0.27654867256637167,9073.03,0.48783185840707965,19845.7,0.27654867256637167,9073.03,0.4823008849557522,19845.7,0.2743362831858407,9073.03,0.3219026548672566,15450.4,0.23119469026548672,9055.95,0.03982300884955752,60564.3,0.07300884955752213,15690.3
98,1836,0.4989106753812636,6526.36,0.26742919389978215,9613.56,0.4934640522875817,6526.36,0.2668845315904139,9613.56,0.4918300653594771,6527.32,0.2636165577342048,9613.56,0.4874727668845316,6527.32,0.2630718954248366,9613.56,0.47549019607843135,2478.03,0.264161220043573,9613.56,0.44607843137254904,7475.72,0.2647058823529412,9613.56,0.44607843137254904,8488.95,0.2630718954248366,9613.56,0.42483660130718953,12919.1,0.26143790849673204,9613.56,0.420479302832244,12919.1,0.2608932461873638,9613.56,0.17919389978213507,24144.8,0.20915032679738563,9622.87,0.21459694989106753,26556.5,0.04302832244008715,13257
99,865,0.48554913294797686,100,0.25317919075144507,2.109e+06,0.15722543352601157,2.11195e+06,0.25780346820809247,2.1091e+06,0.4508670520231214,13711.7,0.261271676300578,2.1091e+06,0.4647398843930636,350.338,0.26473988439306356,2.1091e+06,0.4624277456647399,483.784,0.26011560693641617,23941.5,0.43815028901734104,6106.36,0.2508670520231214,23941.5,0.42427745664739885,7170.2,0.2543352601156069,22196.2,0.37572254335260113,10358.1,0.2508670520231214,22190.8,0.40809248554913297,7653.53,0.24046242774566473,23976.6,0.28901734104046245,20156.4,0.2161849710982659,23951.5,0.1838150289017341,53468.2,0.09017341040462427,23971.5
100,1323,0.8435374149659864,100.801,0.436885865457294,6281.72,0.8405139833711263,100.685,0.4308390022675737,6281.72,0.8208616780045351,416.21,0.43159486016628873,6281.72,0.8072562358276644,416.21,0.4331065759637188,6285.72,0.7732426303854876,710.297,0.4331065759637188,6281.72,0.7324263038548753,2882.41,0.436130007558579,6281.72,0.6938775510204082,6531.55,0.42630385487528344,6295.16,0.6500377928949358,7084.42,0.42252456538170824,6295.16,0.63718820861678,7084.42,0.41950113378684806,6281.72,0.291005291005291,27995.2,0.328042328042328,6291.75,0.21164021164021163,47897.9,0.06046863189720333,14480.1
